processed_at,processing_time_seconds,file_name,file_type,employee_name,employee_address,employee_ssn,employer_name,employer_address,employer_ein,name_confidence,address_confidence,id_confidence,overall_confidence,status,review_reason
2026-05-26T11:43:40.997730,9.21,W2_XL_input_clean_1079.pdf,clean,Eric Reynolds,6462 Coffey Ridge Suite 124 East Alexandertown NV,077-31-6593,"Mclean, Baldwin and Bowen Group",994 Lopez Loop East Katherine NC 69537-6929,45-4089146,0.95,0.0,0.95,0.6333333333333333,NEEDS_REVIEW,Missing or incomplete customer field(s): employee_address
2026-05-26T11:44:04.203194,23.2,W2_XL_input_clean_1080.pdf,clean,,,481-42-1941,Gibbs LLC Group,,82-1139664,0.0,0.0,0.95,0.31666666666666665,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address"
2026-05-26T11:44:21.728278,17.52,W2_XL_input_clean_1081.pdf,clean,Jonathan Clark,59112 Johnson Skyway Suite 963 Port Victoriaview MO 74318-0887,635-41-1739,Martin Ltd LLC,64225 Guerra Bridge Suite 331 Derekberg AL 38761-2503,23-9991611,0.95,0.95,0.95,0.9499999999999998,AUTO_APPROVED,"Required customer fields are complete. Repeat evidence - name: 2, address: 2, SSN: 2."
2026-05-26T11:44:45.891660,24.16,W2_XL_input_clean_1082.pdf,clean,Paige Garcia,5201 Myers Orchard Suite 934 South Daniel SC 61599-3703,427-30-2349,"Martinez, Jones and Mendoza Ltd",,68-4816336,0.95,0.95,0.95,0.9499999999999998,AUTO_APPROVED,"Required customer fields are complete. Repeat evidence - name: 2, address: 2, SSN: 2."
2026-05-26T11:45:08.582807,22.69,W2_XL_input_clean_1083.pdf,clean,,,453-30-0766,"Washington, Sandoval and Cline Inc",,87-8882851,0.0,0.0,0.95,0.31666666666666665,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address"
2026-05-26T11:45:21.270826,12.68,W2_XL_input_clean_1084.pdf,clean,Fuller-Mitchell Ltd,83309 Ashley Extension Lake Dianeland IN 40399-9385,415-93-3863,Fuller-Mitchell Ltd,83309 Ashley Extension Lake Dianeland IN 40399-9385,38-5202787,0.0,0.95,0.95,0.6333333333333333,NEEDS_REVIEW,Missing or incomplete customer field(s): employee_name
2026-05-26T11:47:09.365324,108.09,W2_XL_input_clean_1085.pdf,clean,Ricky Boyer,96195 Christopher Crest Bennettbury WY 15540-5742,876-55-9013,Watson-Lopez and Sons,18977 Lauren Valleys Apt. 314 West Kimberly NC 97043-4906,14-0949823,0.95,0.95,0.95,0.9499999999999998,AUTO_APPROVED,"Required customer fields are complete. Repeat evidence - name: 2, address: 2, SSN: 2."
2026-05-26T11:47:32.039843,22.67,W2_XL_input_clean_1086.pdf,clean,Edgar Everett,1860 Carroll Islands Suite 643 East Alejandrofurt TX,056-47-8652,"Santana, Walters and Parker Inc",4388 Marsh Highway South Williammouth LA 33292-2624,11-9234175,0.95,0.0,0.95,0.6333333333333333,NEEDS_REVIEW,Missing or incomplete customer field(s): employee_address
2026-05-26T11:47:44.799884,12.76,W2_XL_input_clean_1087.pdf,clean,Andres Weber,5804 Duke Squares Suite 157 Mcdonaldhaven AR 26798-0532,225-88-2987,"Johnson, Bennett and Andrews and Sons",6004 Martin Vista Apt. 111 West Brent TX 29295-9878,81-1952318,0.95,0.95,0.95,0.9499999999999998,AUTO_APPROVED,"Required customer fields are complete. Repeat evidence - name: 2, address: 2, SSN: 2."
2026-05-26T11:48:44.082616,59.28,W2_XL_input_clean_1088.pdf,clean,Group Smith-Goodwin,2004 Lisa Walks Apt. 893 Karenberg NM 25129-5725,067-47-3958,Smith-Goodwin Group,2004 Lisa Walks Apt. 893 Karenberg NM 25129-5725,61-6918648,0.0,0.95,0.95,0.6333333333333333,NEEDS_REVIEW,Missing or incomplete customer field(s): employee_name
2026-05-26T11:48:57.796757,13.71,W2_XL_input_clean_1089.pdf,clean,Julie Miller,722 Pearson Pine Apt. 883 Lake Alan NJ 74329-0997,583-71-0653,Walsh Ltd Inc,83527 Mcpherson Highway Suite 310 62156-1015,40-0420479,0.95,0.95,0.95,0.9499999999999998,AUTO_APPROVED,"Required customer fields are complete. Repeat evidence - name: 2, address: 2, SSN: 2."
2026-05-26T11:49:09.384083,11.58,W2_XL_input_clean_1090.pdf,clean,Elizabeth Russo,71278 Miller Roads Apt. 323 South Rogershire VT,084-32-1438,"Rivera, Mitchell and Harrison Ltd",85277 John Fort Apt. 439 North Timothy KS 16974-2856,90-1760012,0.95,0.0,0.95,0.6333333333333333,NEEDS_REVIEW,Missing or incomplete customer field(s): employee_address
2026-05-26T11:49:23.054907,13.67,W2_XL_input_clean_1091.pdf,clean,Burns-Smith Ltd,05568 Pearson Centers Apt. 999 East John NY 04060-3893,685-04-2829,Burns-Smith Ltd,05568 Pearson Centers Apt. 999 East John NY 04060-3893,63-1277250,0.0,0.95,0.95,0.6333333333333333,NEEDS_REVIEW,Missing or incomplete customer field(s): employee_name
2026-05-26T11:50:10.789418,47.73,W2_XL_input_clean_1092.pdf,clean,Richard Nichols,065 Jones Mountains Apt. East Feliciafort AR 91428-4033,742-38-6398,Herman-White Inc,,60-6981254,0.95,0.95,0.95,0.9499999999999998,AUTO_APPROVED,"Required customer fields are complete. Repeat evidence - name: 2, address: 2, SSN: 2."
2026-05-26T11:50:19.452664,8.66,W2_XL_input_clean_1093.pdf,clean,,,522-19-6385,Mccarthy-Crane Ltd,,24-1315390,0.0,0.0,0.95,0.31666666666666665,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address"
2026-05-26T11:50:32.178829,12.72,W2_XL_input_clean_1094.pdf,clean,,,870-57-1379,Underwood and Sons LLC,9631 Bird Tunnel Suite 767 Williamport WV 59548-4993,99-3029582,0.0,0.0,0.95,0.31666666666666665,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address"
2026-05-26T11:50:41.458231,9.28,W2_XL_input_clean_1095.pdf,clean,Mayo-Richmond Group,666 Leslie Pines Suite 460 Port Nicholasport WV 66676-2191,387-78-4467,Mayo-Richmond Group,666 Leslie Pines Suite 460 Port Nicholasport WV 66676-2191,84-7799514,0.0,0.95,0.95,0.6333333333333333,NEEDS_REVIEW,Missing or incomplete customer field(s): employee_name
2026-05-26T11:50:59.430651,17.97,W2_XL_input_clean_1096.pdf,clean,Frank Medina,38918 Kenneth Street Port Daniel NJ 18183-2324,176-88-7710,Hayes LLC and Sons,,45-1917679,0.95,0.95,0.95,0.9499999999999998,AUTO_APPROVED,"Required customer fields are complete. Repeat evidence - name: 2, address: 2, SSN: 2."
2026-05-26T11:51:30.853499,31.42,W2_XL_input_clean_1097.pdf,clean,Briana Fischer,64328 Jacob Streets Suite 697 Ballardland MO 01623-8652,682-36-9854,"Thomas, Johnson and Garza PLC",2319 Johnston Forest Suite 525 South Davidton TX 38322-6639,10-2340022,0.95,0.95,0.95,0.9499999999999998,AUTO_APPROVED,"Required customer fields are complete. Repeat evidence - name: 2, address: 2, SSN: 2."
2026-05-26T11:51:45.713571,14.86,W2_XL_input_clean_1098.pdf,clean,John Williams,641 Webster Trail Port Jeremychester ME,219-99-2683,"Beasley, Castro and Mcmahon LLC",,11-0718699,0.95,0.0,0.95,0.6333333333333333,NEEDS_REVIEW,Missing or incomplete customer field(s): employee_address
2026-05-26T11:51:59.107553,13.39,W2_XL_input_clean_1099.pdf,clean,,,224-99-6422,Nicholson-Scott LLC,164 Jennifer Neck Suite 217 Rogerstown ME 91423-0559,45-5140000,0.0,0.0,0.95,0.31666666666666665,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address"
2026-05-26T11:55:38.227957,13.67,W2_XL_input_clean_1100.pdf,clean,,,890-31-1369,Smith-Rosales PLC,011 Martha Mills Lake Stevenview CA 80041-2918,85-3386000,0.0,0.0,0.95,0.31666666666666665,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address"
2026-05-26T11:55:46.888703,8.65,W2_XL_input_clean_1101.pdf,clean,,,374-59-0391,Fernandez-Mason PLC,562 Summers Mills Suite 675 South Cynthiamouth NH 29645-0625,82-1284098,0.0,0.0,0.95,0.31666666666666665,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address"
2026-05-26T11:55:57.012348,10.12,W2_XL_input_clean_1102.pdf,clean,,,549-65-6023,Jones Ltd Ltd,,75-7824378,0.0,0.0,0.95,0.31666666666666665,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address"
2026-05-26T11:56:08.560368,11.54,W2_XL_input_clean_1103.pdf,clean,,,592-77-5624,Tucker Ltd Ltd,651 Shane Extension Lake David IN 19724-5161,51-6198601,0.0,0.0,0.95,0.31666666666666665,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address"
2026-05-26T11:56:30.618553,22.05,W2_XL_input_clean_1104.pdf,clean,Brian Booth,28991 Cindy Harbors Suite 529 Stephensview GA 29737-1985,078-45-2803,"Miller, Lawson and Shepherd Inc",,21-7440605,0.95,0.95,0.95,0.9499999999999998,AUTO_APPROVED,"Required customer fields are complete. Repeat evidence - name: 2, address: 2, SSN: 2."
2026-05-26T11:57:03.082839,32.46,W2_XL_input_clean_1105.pdf,clean,Veronica Jennings,629 Blake Passage Apt. West Cynthialand WI 18271-6351,385-28-3721,Brown LLC Inc,,51-7644565,0.95,0.95,0.95,0.9499999999999998,AUTO_APPROVED,"Required customer fields are complete. Repeat evidence - name: 2, address: 2, SSN: 2."
2026-05-26T11:57:17.136668,14.05,W2_XL_input_clean_1106.pdf,clean,Sergio Wright,445 Novak Stream Port Kevinville NJ,123-57-6973,Juarez Inc PLC,7137 Jared Wall Apt. 100 South Georgeshire RI 28350-7604,21-9572225,0.95,0.0,0.95,0.6333333333333333,NEEDS_REVIEW,Missing or incomplete customer field(s): employee_address
2026-05-26T11:57:44.018892,26.88,W2_XL_input_clean_1107.pdf,clean,Christopher Duncan,29153 Melissa Knoll Suite 107 Kaylamouth WI 85790-5442,121-48-9734,Wells-Conrad Group,98666 Brett Drive Suite 708 West Anna AK 35287-9678,44-3447019,0.95,0.95,0.95,0.9499999999999998,AUTO_APPROVED,"Required customer fields are complete. Repeat evidence - name: 2, address: 2, SSN: 2."
2026-05-26T11:57:59.656886,15.63,W2_XL_input_clean_1108.pdf,clean,Sarah Walton,2810 Evans Run Apt. 414 Staceyborough NM 83069-3787,127-50-1048,Shah LLC and Sons,7172 Elizabeth Square Apt. 832 New Robert TN 58778-0355,59-1939953,0.95,0.95,0.95,0.9499999999999998,AUTO_APPROVED,"Required customer fields are complete. Repeat evidence - name: 2, address: 2, SSN: 2."
2026-05-26T11:58:22.335113,22.67,W2_XL_input_clean_1109.pdf,clean,,,150-55-2485,Wolf and Sons and Sons,,44-3025750,0.0,0.0,0.95,0.31666666666666665,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address"
2026-05-26T11:59:16.330239,53.99,W2_XL_input_clean_1110.pdf,clean,Lisa Webb,555 Wise Trail North Ryanfurt NV 75391-9128,357-16-1497,Marshall-Marshall LLC,200 Webb Stravenue Apt. 411 Sarastad NJ 94282-6757,38-9926957,0.95,0.95,0.95,0.9499999999999998,AUTO_APPROVED,"Required customer fields are complete. Repeat evidence - name: 2, address: 2, SSN: 2."
2026-05-26T11:59:24.854612,8.52,W2_XL_input_clean_1111.pdf,clean,Valdez Seth,51361 Brent Plaza Jeremystad HI 52070-6263,712-91-0316,Deleon Cooper LLC,,37-8327981,0.95,0.95,0.95,0.9499999999999998,AUTO_APPROVED,"Required customer fields are complete. Repeat evidence - name: 2, address: 2, SSN: 2."
2026-05-26T11:59:44.877164,20.02,W2_XL_input_clean_1112.pdf,clean,,,585-23-3255,Turner-Powell and Sons,,56-7437876,0.0,0.0,0.95,0.31666666666666665,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address"
2026-05-26T11:59:54.232676,9.35,W2_XL_input_clean_1113.pdf,clean,Lori Carney,99299 Brian Lakes Suite 631 Tranville KS 06355-8604,111-99-9854,Wood-Owens Ltd,,73-1521309,0.95,0.95,0.95,0.9499999999999998,AUTO_APPROVED,"Required customer fields are complete. Repeat evidence - name: 2, address: 2, SSN: 2."
2026-05-26T12:00:09.980490,15.74,W2_XL_input_clean_1114.pdf,clean,Lee Michael,262 Jeremy Street East Anthonyfort NM 49107-0661,834-82-6236,"Castro, Sanders and Bryant and Sons",7533 Cooper Underpass Suite 795 18881-9941,03-7372643,0.95,0.95,0.95,0.9499999999999998,AUTO_APPROVED,"Required customer fields are complete. Repeat evidence - name: 2, address: 2, SSN: 2."
2026-05-26T12:00:32.002355,22.02,W2_XL_input_clean_1115.pdf,clean,,,254-44-3211,Richardson and Sons PLC,79673 Natalie Street Suite 637 West Jason SD 32789-8414,58-9881216,0.0,0.0,0.95,0.31666666666666665,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address"
2026-05-26T12:00:46.978289,14.97,W2_XL_input_clean_1116.pdf,clean,,,790-13-2002,Pope and Sons Group,3056 Holloway Courts Suite 131 Port Spencer RI 33316-7130,42-1960986,0.0,0.0,0.95,0.31666666666666665,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address"
2026-05-26T12:00:56.141585,9.16,W2_XL_input_clean_1117.pdf,clean,Craig Rios,87924 Arnold Radial Robertsmouth IN 96813-1195,018-56-0380,Steele Ltd Inc,,22-0459580,0.95,0.95,0.95,0.9499999999999998,AUTO_APPROVED,"Required customer fields are complete. Repeat evidence - name: 2, address: 2, SSN: 2."
2026-05-26T12:01:13.203063,17.06,W2_XL_input_clean_1118.pdf,clean,Michelle Hicks,0121 Gary Islands Apt. Sandraport UT 35155-6840,176-98-9010,"Green, Thompson and Williams and Sons",268 Jacob Mountains Apt. 659 Loriburgh NC 47920-7235,72-8406699,0.95,0.95,0.95,0.9499999999999998,AUTO_APPROVED,"Required customer fields are complete. Repeat evidence - name: 2, address: 2, SSN: 2."
2026-05-26T12:01:36.941465,23.73,W2_XL_input_clean_1119.pdf,clean,Martin Becker,0482 Jenna Street Suite 862 Simmonsberg RI 44511-9961,420-83-7336,"George, Joseph and Acevedo LLC",440 April Mall Apt. West Andrew VT 22908-5492,80-6012027,0.95,0.95,0.95,0.9499999999999998,AUTO_APPROVED,"Required customer fields are complete. Repeat evidence - name: 2, address: 2, SSN: 2."
2026-05-26T12:02:47.605624,70.66,W2_XL_input_clean_1120.pdf,clean,David Matthews,1088 Brian Extensions Apt. 279 Michellestad OH 96830-1141,014-65-9433,"Grant, Morris and Fisher Group",,87-0501821,0.95,0.95,0.95,0.9499999999999998,AUTO_APPROVED,"Required customer fields are complete. Repeat evidence - name: 2, address: 2, SSN: 2."
2026-05-26T12:03:00.945998,13.34,W2_XL_input_clean_1121.pdf,clean,,,852-14-0412,"Thomas, Glenn and Price LLC",31432 Collins Lane Suite 877 East Brandonberg VT 37565-0913,35-4799316,0.0,0.0,0.95,0.31666666666666665,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address"
2026-05-26T12:03:12.166902,11.22,W2_XL_input_clean_1122.pdf,clean,Melanie Gibbs,1303 Zamora Island Apt. 469 New Scottville SD 45955-8102,751-46-9279,Jones-Ross LLC,,20-0223860,0.95,0.95,0.95,0.9499999999999998,AUTO_APPROVED,"Required customer fields are complete. Repeat evidence - name: 2, address: 2, SSN: 2."
2026-05-26T12:03:29.143105,16.97,W2_XL_input_clean_1123.pdf,clean,Melissa Smith,2441 Jeffrey Rest Suite 870 New Michaelview NV 97353-4156,397-69-8367,Nguyen-Davis LLC,,23-1471845,0.95,0.95,0.95,0.9499999999999998,AUTO_APPROVED,"Required customer fields are complete. Repeat evidence - name: 2, address: 2, SSN: 2."
2026-05-26T12:03:38.317512,9.17,W2_XL_input_clean_1124.pdf,clean,Brian Hicks,67523 Cody Villages Suite 643 Wendyfort WY 22955-5812,493-76-7446,Walker-Fitzgerald Inc,105 Howard Vista Suite 528 Lake Jenniferview MS 54662-5435,50-1022637,0.95,0.95,0.95,0.9499999999999998,AUTO_APPROVED,"Required customer fields are complete. Repeat evidence - name: 2, address: 2, SSN: 2."
2026-05-26T12:03:48.933120,10.61,W2_XL_input_clean_1125.pdf,clean,Alexander Todd,3864 Joshua Via Apt. 073 New Samueltown UT 61492-7660,651-48-8680,04317 Benson Garden,,30-6197559,0.95,0.95,0.95,0.9499999999999998,AUTO_APPROVED,"Required customer fields are complete. Repeat evidence - name: 2, address: 2, SSN: 2."
2026-05-26T12:04:02.087682,13.15,W2_XL_input_clean_1126.pdf,clean,Maria Osborne,700 Paul Circles East Paulachester NJ,620-72-7574,Bishop LLC Group,3151 Williams Radial Lake Jamesland VA 40404-3311,27-8519750,0.95,0.0,0.95,0.6333333333333333,NEEDS_REVIEW,Missing or incomplete customer field(s): employee_address
2026-05-26T12:04:19.362478,17.27,W2_XL_input_clean_1127.pdf,clean,Anthony Bowman,055 Simpson Valleys Suite 069 West Lindsey MS 78117-4908,088-95-1762,Lee and Sons Group,,43-1904144,0.95,0.95,0.95,0.9499999999999998,AUTO_APPROVED,"Required customer fields are complete. Repeat evidence - name: 2, address: 2, SSN: 2."
2026-05-26T12:04:31.846425,12.48,W2_XL_input_clean_1128.pdf,clean,,,522-49-1342,Newton Ltd Group,,42-6960984,0.0,0.0,0.95,0.31666666666666665,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address"
2026-05-26T12:04:42.293307,10.44,W2_XL_input_clean_1129.pdf,clean,,,542-91-1912,Cook-Cox and Sons,,40-4448590,0.0,0.0,0.95,0.31666666666666665,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address"
2026-05-26T12:04:57.319039,15.02,W2_XL_input_clean_1130.pdf,clean,Inc Ray-Foster,1128 Melinda Neck Suite 038 Lake Garystad OH 61460-8259,757-83-5406,Ray-Foster Inc,1128 Melinda Neck Suite 038 Lake Garystad OH 61460-8259,01-2365032,0.0,0.95,0.95,0.6333333333333333,NEEDS_REVIEW,Missing or incomplete customer field(s): employee_name
2026-05-26T12:05:16.247553,18.92,W2_XL_input_clean_1131.pdf,clean,Angela Sawyer,66095 Victoria Path Apt. West Marcoton MN 15603-9349,348-44-3552,Turner-Mcgee LLC,23227 Rogers Extension Port Amyborough MT 74983-6354,03-0460497,0.95,0.95,0.95,0.9499999999999998,AUTO_APPROVED,"Required customer fields are complete. Repeat evidence - name: 2, address: 2, SSN: 2."
2026-05-26T12:06:17.266301,61.01,W2_XL_input_clean_1132.pdf,clean,Christina Turner,4527 Herrera Gateway Apt. 151 Thomasburgh ID 96809-3272,461-20-3246,Preston Ltd Group,4467 Brady Orchard Apt. 925 East Tammy MT 63036-6271,61-3234126,0.95,0.95,0.95,0.9499999999999998,AUTO_APPROVED,"Required customer fields are complete. Repeat evidence - name: 2, address: 2, SSN: 2."
2026-05-26T12:06:32.884297,15.61,W2_XL_input_clean_1133.pdf,clean,Inc Alexander-Jacobs,16875 Lozano Knoll Apt. 874 West Williamtown MI 68086-8095,747-80-2333,Alexander-Jacobs Inc,16875 Lozano Knoll Apt. 874 West Williamtown MI 68086-8095,65-1636977,0.0,0.95,0.95,0.6333333333333333,NEEDS_REVIEW,Missing or incomplete customer field(s): employee_name
2026-05-26T12:06:51.189700,18.3,W2_XL_input_clean_1134.pdf,clean,Patrick Walters,912 Austin Ferry Suite 137 Port Travisland KY 96073-1051,868-11-8021,Castillo Ltd and Sons,,74-0016776,0.95,0.95,0.95,0.9499999999999998,AUTO_APPROVED,"Required customer fields are complete. Repeat evidence - name: 2, address: 2, SSN: 2."
2026-05-26T12:07:01.687102,10.49,W2_XL_input_clean_1135.pdf,clean,Stephanie Robinson,9107 Sherri Fork Suite 631 East Kevin IA 43084-1379,106-15-0349,Stephens LLC Group,,22-2723657,0.95,0.95,0.95,0.9499999999999998,AUTO_APPROVED,"Required customer fields are complete. Repeat evidence - name: 2, address: 2, SSN: 2."
2026-05-26T12:07:18.265465,16.57,W2_XL_input_clean_1136.pdf,clean,Alexis Rojas,467 Amy Fork Suite 767 East David AL 55974-9199,595-12-7642,"Jones, Harris and Kim Inc",981 Brian Highway Suite 824 South Chelsea OH 73663-8528,40-0377388,0.95,0.95,0.95,0.9499999999999998,AUTO_APPROVED,"Required customer fields are complete. Repeat evidence - name: 2, address: 2, SSN: 2."
2026-05-26T12:07:29.995249,11.72,W2_XL_input_clean_1137.pdf,clean,,,622-33-9568,Wilson-Atkins and Sons,2760 Jensen Dam Suite 636 Floreston NV 53958-2491,25-4463968,0.0,0.0,0.95,0.31666666666666665,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address"
2026-05-26T12:07:51.158612,21.16,W2_XL_input_clean_1138.pdf,clean,,,153-29-8425,"Johnson, Fletcher and Rose and Sons",,57-6893888,0.0,0.0,0.95,0.31666666666666665,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address"
2026-05-26T12:08:00.315461,9.15,W2_XL_input_clean_1139.pdf,clean,,,392-04-5826,"Gordon, Reed and Duran Inc",07832 Matthew Underpass Suite 193 Smithfort GA 69002-1546,65-5584503,0.0,0.0,0.95,0.31666666666666665,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address"
2026-05-26T12:08:08.727978,8.41,W2_XL_input_clean_1140.pdf,clean,,,293-66-6168,"Weber, Skinner and Fuller Ltd",,34-3781501,0.0,0.0,0.95,0.31666666666666665,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address"
2026-05-26T12:08:48.770266,40.04,W2_XL_input_clean_1141.pdf,clean,,,643-30-2996,Coleman-Shepherd and Sons,7281 Robin Road Suite 391 Jeffreyfurt FL 28057-4992,57-4209205,0.0,0.0,0.95,0.31666666666666665,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address"
2026-05-26T12:09:30.190452,41.41,W2_XL_input_clean_1142.pdf,clean,Donna Patel,35861 Dennis Tunnel Apt. New Elizabethport PA,389-55-8712,"Bryan, Nelson and Young Ltd",,75-7760572,0.95,0.0,0.95,0.6333333333333333,NEEDS_REVIEW,Missing or incomplete customer field(s): employee_address
2026-05-26T12:09:43.205435,13.01,W2_XL_input_clean_1143.pdf,clean,Ms. Ashley,18904 Mitchell View Robertbury VA 22701-9025,068-01-2802,Cunningham Ltd Inc,7567 Robertson Drive Suite 871 West Jose IL 27199-4417,74-3885994,0.95,0.95,0.95,0.9499999999999998,AUTO_APPROVED,"Required customer fields are complete. Repeat evidence - name: 2, address: 2, SSN: 2."
2026-05-26T12:09:59.760911,16.55,W2_XL_input_clean_1144.pdf,clean,Carolyn Collins,29563 Dunn Bridge Suite 289 Swansonberg CO 08902-9032,034-88-4646,Strickland Inc Ltd,81865 Jeffrey Motorway Suite 100 East Stephenbury NH 70197-0156,41-6142066,0.95,0.95,0.95,0.9499999999999998,AUTO_APPROVED,"Required customer fields are complete. Repeat evidence - name: 2, address: 2, SSN: 2."
2026-05-26T12:10:07.830118,8.06,W2_XL_input_clean_1145.pdf,clean,,,498-71-2917,"Randolph, Raymond and Sanchez Group",,54-8997942,0.0,0.0,0.95,0.31666666666666665,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address"
2026-05-26T12:11:01.268672,53.43,W2_XL_input_clean_1146.pdf,clean,Lisa Williams,404 Jackson Mills Apt. 645 Valeriefort VA 05465-3084,871-26-1992,"Kelley, Barber and Garcia and Sons",,50-0203526,0.95,0.95,0.95,0.9499999999999998,AUTO_APPROVED,"Required customer fields are complete. Repeat evidence - name: 2, address: 2, SSN: 2."
2026-05-26T12:11:24.838498,23.56,W2_XL_input_clean_1147.pdf,clean,Stephanie Hernandez,1264 Sierra Center Apt. 561 Lake Marcusport HI 96855-9873,685-17-4990,Hernandez Inc PLC,7769 Julie Road Tinaton NE 23828-7820,75-4738252,0.95,0.95,0.95,0.9499999999999998,AUTO_APPROVED,"Required customer fields are complete. Repeat evidence - name: 2, address: 2, SSN: 2."
2026-05-26T12:11:34.592533,9.75,W2_XL_input_clean_1148.pdf,clean,,,345-75-2546,Price-Ryan LLC,047 Mills Ford New Aprilberg NH 89099-4815,61-2857328,0.0,0.0,0.95,0.31666666666666665,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address"
2026-05-26T12:11:57.264322,22.67,W2_XL_input_clean_1149.pdf,clean,,,271-55-6036,Scott Inc Ltd,,81-3791180,0.0,0.0,0.95,0.31666666666666665,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address"
2026-05-26T12:13:48.051683,10.12,W2_XL_input_clean_1150.pdf,clean,,,218-35-9502,"Walker, Mcpherson and Chen Group",,85-2831918,0.0,0.0,0.95,0.31666666666666665,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address"
2026-05-26T12:14:09.597807,21.54,W2_XL_input_clean_1151.pdf,clean,Brenda Dixon,6408 Alexandra Points Lake Donnahaven OR 45497-6596,218-72-6137,Li LLC LLC,,76-1722564,0.95,0.95,0.95,0.9499999999999998,AUTO_APPROVED,"Required customer fields are complete. Repeat evidence - name: 2, address: 2, SSN: 2."
2026-05-26T12:14:25.991713,16.39,W2_XL_input_clean_1152.pdf,clean,,,568-21-1311,Hanson and Sons Ltd,,57-9839030,0.0,0.0,0.95,0.31666666666666665,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address"
2026-05-26T12:14:39.554147,13.56,W2_XL_input_clean_1153.pdf,clean,Benjamin Wright,9854 Brown Mission Suite 677 Lake Jamesbury CA,489-46-0111,"Knox, Robles and Burton PLC",,41-5868363,0.95,0.0,0.95,0.6333333333333333,NEEDS_REVIEW,Missing or incomplete customer field(s): employee_address
2026-05-26T12:14:52.234545,12.67,W2_XL_input_clean_1154.pdf,clean,George Blair,2627 James Island Apt. 517 West Christinebury IN,399-92-8360,Green-Bryan Ltd,8304 Joshua Well Suite 533 West Tiffany MN 97748-7968,42-7969659,0.95,0.0,0.95,0.6333333333333333,NEEDS_REVIEW,Missing or incomplete customer field(s): employee_address
2026-05-26T12:15:04.203440,11.96,W2_XL_input_clean_1155.pdf,clean,Deborah Williams,0604 Daniel Pines Amyberg IN 06565-4763,676-29-4089,"Cortez, Williams and Gilbert and Sons",16934 Gonzalez Pines Port Sean NV 46295-1549,10-1436241,0.95,0.95,0.95,0.9499999999999998,AUTO_APPROVED,"Required customer fields are complete. Repeat evidence - name: 2, address: 2, SSN: 2."
2026-05-26T12:15:32.328753,28.12,W2_XL_input_clean_1156.pdf,clean,Andrew Clark,654 Bates Port Apt. Wilsonland LA 54314-6421,648-95-8453,Matthews Ltd Inc,,76-9645025,0.95,0.95,0.95,0.9499999999999998,AUTO_APPROVED,"Required customer fields are complete. Repeat evidence - name: 2, address: 2, SSN: 2."
2026-05-26T12:15:46.535230,14.2,W2_XL_input_clean_1157.pdf,clean,Cameron Lowe,3330 Curtis Creek Apt. Robertobury MS 32710-8258,695-40-4375,Barajas-Martin Inc.,,27-1770424,0.95,0.95,0.95,0.9499999999999998,AUTO_APPROVED,"Required customer fields are complete. Repeat evidence - name: 2, address: 2, SSN: 2."
2026-05-26T12:15:58.485139,11.94,W2_XL_input_clean_1158.pdf,clean,,,500-54-2374,Harris-Trevino LLC,40285 Angela Stream Apt. Joshuachester NC 48466-5647,12-8284505,0.0,0.0,0.95,0.31666666666666665,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address"
2026-05-26T12:16:13.499829,15.01,W2_XL_input_clean_1159.pdf,clean,,,364-04-1837,Santiago Ltd LLC,503 Kayla Plains Lake Amyberg FL 11599-3168,52-2579011,0.0,0.0,0.95,0.31666666666666665,NEEDS_REVIEW,"Missing or incomplete customer field(s): employee_name, employee_address"
